SECONDS,request_arrived
186.3290982246399,883.0
186.3407645225525,884.0
187.2493224143982,885.0
189.24481630325317,886.0
189.2566590309143,887.0
189.26845049858093,888.0
189.28013801574707,889.0
189.2918770313263,890.0
189.3035705089569,891.0
189.31520915031433,892.0
189.3268392086029,893.0
189.3450882434845,894.0
189.35683846473694,895.0
189.36853551864624,896.0
189.380220413208,897.0
191.31135845184326,898.0
192.31926465034485,899.0
192.33616876602173,900.0
192.35297441482544,901.0
192.364741563797,902.0
192.3764317035675,903.0
192.38808059692383,904.0
192.39971923828125,905.0
192.41141176223755,906.0
192.42314267158508,907.0
192.43482327461243,908.0
192.44645929336548,909.0
192.46321940422058,910.0
192.47485518455505,911.0
192.48646879196167,912.0
192.4981174468994,913.0
192.51483511924744,914.0
194.39111018180847,915.0
194.40801310539246,916.0
195.41208457946777,917.0
195.42894411087036,918.0
195.44067335128784,919.0
195.45748805999756,920.0
195.46915459632874,921.0
195.48591113090515,922.0
195.49757051467896,923.0
195.51445841789246,924.0
195.52620100975037,925.0
195.5430190563202,926.0
195.55467438697815,927.0
195.5663492679596,928.0
195.57807683944702,929.0
195.59024953842163,930.0
195.6019697189331,931.0
195.62402391433716,932.0
195.63583827018738,933.0
196.5109224319458,934.0
197.52149033546448,935.0
198.5179181098938,936.0
198.5287435054779,937.0
198.5878872871399,938.0
198.59875226020813,939.0
198.60957598686218,940.0
198.6203954219818,941.0
198.63119268417358,942.0
198.64199137687683,943.0
200.61744737625122,944.0
201.59820342063904,945.0
201.6099350452423,946.0
201.6215968132019,947.0
201.63325786590576,948.0
201.64493227005005,949.0
201.6617181301117,950.0
201.67340970039368,951.0
201.68582248687744,952.0
201.70260286331177,953.0
201.7142632007599,954.0
202.64377188682556,955.0
202.65462732315063,956.0
203.65932059288025,957.0
204.67375373840332,958.0
204.69069623947144,959.0
204.70166110992432,960.0
204.71252536773682,961.0
204.73405361175537,962.0
204.74488353729248,963.0
205.72104215621948,964.0
206.730854511261,965.0
207.74109363555908,966.0
207.75791144371033,967.0
207.77475452423096,968.0
207.79239988327026,969.0
207.804101228714,970.0
207.815735578537,971.0
207.8273720741272,972.0
207.84410619735718,973.0
207.85579109191895,974.0
210.8032145500183,975.0
210.82005381584167,976.0
210.83189010620117,977.0
210.85440468788147,978.0
210.8661801815033,979.0
210.88811111450195,980.0
210.90495252609253,981.0
210.9219868183136,982.0
210.93369436264038,983.0
210.94540810585022,984.0
210.97317814826965,985.0
210.98486804962158,986.0
210.9969425201416,987.0
213.88549780845642,988.0
213.89724779129028,989.0
213.91415524482727,990.0
213.93667697906494,991.0
213.94883584976196,992.0
213.96575498580933,993.0
213.97748470306396,994.0
213.98912167549133,995.0
214.00154542922974,996.0
214.01328659057617,997.0
214.03067708015442,998.0
214.04746675491333,999.0
214.06171441078186,1000.0
214.07847046852112,1001.0
214.09016680717468,1002.0
214.10697197914124,1003.0
214.1237289905548,1004.0
214.1353874206543,1005.0
214.16296935081482,1006.0
217.095561504364,1007.0
217.11667799949646,1008.0
217.1275782585144,1009.0
217.15339040756226,1010.0
217.16422247886658,1011.0
217.17504906654358,1012.0
217.18586778640747,1013.0
217.20248341560364,1014.0
217.21331667900085,1015.0
217.22415900230408,1016.0
217.23496270179749,1017.0
217.24578619003296,1018.0
217.25661873817444,1019.0
217.26745891571045,1020.0
217.27826189994812,1021.0
217.2890977859497,1022.0
217.30548787117004,1023.0
217.32654976844788,1024.0
217.33740234375,1025.0
217.34824967384338,1026.0
217.35908603668213,1027.0
217.36992073059082,1028.0
218.17553091049194,1029.0
218.24230217933655,1030.0
218.25415778160095,1031.0
219.20233392715454,1032.0
220.31506156921387,1033.0
220.32596254348755,1034.0
220.39647340774536,1035.0
220.4082474708557,1036.0
220.41997599601746,1037.0
220.43163132667542,1038.0
220.44335913658142,1039.0
220.45525550842285,1040.0
220.4778609275818,1041.0
220.48960494995117,1042.0
220.50124216079712,1043.0
220.5138795375824,1044.0
220.52569460868835,1045.0
220.53741812705994,1046.0
220.549147605896,1047.0
220.56082940101624,1048.0
220.58343863487244,1049.0
220.595317363739,1050.0
220.6070318222046,1051.0
222.47546482086182,1052.0
223.46084213256836,1053.0
223.47259259223938,1054.0
223.4843192100525,1055.0
223.49603748321533,1056.0
223.50773668289185,1057.0
223.5195872783661,1058.0
223.54236960411072,1059.0
223.55413031578064,1060.0
223.56582236289978,1061.0
223.57679176330566,1062.0
